
2026-04-09T06:29:40.746107+00:00,BTC,UP,MEDIUM,70870.14,70867.0023,4.4e-05,,0.515,0.435,0.95,19.6,1775630032.0,,,31172304396424285582344217708569127194554382227316634102338949316250673614779,1775630032.0,50988365955548544991544057950329763431090715828349912197743073281662227987796,1775716180.3592618,,,,
2026-04-09T06:29:42.746715+00:00,BTC,UP,MEDIUM,70875.46,70869.8797,7.9e-05,,0.515,0.435,0.95,17.9,1775630032.0,,,31172304396424285582344217708569127194554382227316634102338949316250673614779,1775630032.0,50988365955548544991544057950329763431090715828349912197743073281662227987796,1775716182.0791578,,,,
2026-04-09T06:29:42.746842+00:00,XRP,UP,MEDIUM,1.3284,1.3283,5.2e-05,,0.53,0.279,0.809,17.3,1775630033.0,,,33684711512745542793852427020483219426077436446171519503939120077701480023537,1775630033.0,102549959119649296047642363772833082820727291357451424645834254781291890844670,1775716182.6741529,,,,
2026-04-09T06:29:43.747095+00:00,BTC,UP,MEDIUM,70875.46,70870.813,6.6e-05,,0.515,0.435,0.95,17.0,1775630032.0,,,31172304396424285582344217708569127194554382227316634102338949316250673614779,1775630032.0,50988365955548544991544057950329763431090715828349912197743073281662227987796,1775716183.0222137,,,,
2026-04-09T06:30:06.752990+00:00,XRP,UP,MEDIUM,1.3275,1.3274,5.2e-05,,0.53,0.1735,0.7035,293.7,1775630300.0,,,62907299774353110270932096935101754063356309167937017489939167753195018874687,1775630300.0,88073137320244644142828794411023711422837169343195166056067059069758220855228,1775716206.3372023,,,,
2026-04-09T06:30:23.757330+00:00,XRP,UP,MEDIUM,1.3275,1.3275,3e-06,,0.53,0.1792,0.7092,276.4,1775630300.0,,,62907299774353110270932096935101754063356309167937017489939167753195018874687,1775630300.0,88073137320244644142828794411023711422837169343195166056067059069758220855228,1775716223.5539443,,,,
2026-04-09T06:30:47.763422+00:00,BTC,UP,MEDIUM,70821.38,70820.4687,1.3e-05,,0.515,0.435,0.95,252.4,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716247.5702097,,,,
2026-04-09T06:30:59.766473+00:00,BTC,UP,MEDIUM,70829.26,70827.1919,2.9e-05,,0.515,0.435,0.95,240.4,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716259.57919,,,,
2026-04-09T06:31:00.766801+00:00,BTC,UP,MEDIUM,70829.25,70827.0557,3.1e-05,,0.515,0.435,0.95,239.4,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716260.6071336,,,,
2026-04-09T06:31:08.768895+00:00,BTC,UP,MEDIUM,70846.29,70825.5662,0.000293,,0.515,0.435,0.95,231.3,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716268.7111619,,,,
2026-04-09T06:31:08.769018+00:00,XRP,UP,MEDIUM,1.3271,1.3267,0.000309,,0.53,0.1855,0.7155,231.6,1775630300.0,,,62907299774353110270932096935101754063356309167937017489939167753195018874687,1775630300.0,88073137320244644142828794411023711422837169343195166056067059069758220855228,1775716268.378217,,,,
2026-04-09T06:31:09.770156+00:00,XRP,UP,MEDIUM,1.3272,1.3267,0.000383,,0.53,0.1881,0.7181,230.5,1775630300.0,,,62907299774353110270932096935101754063356309167937017489939167753195018874687,1775630300.0,88073137320244644142828794411023711422837169343195166056067059069758220855228,1775716269.5041625,,,,
2026-04-09T06:31:10.770440+00:00,BTC,UP,MEDIUM,70846.29,70844.3852,2.7e-05,,0.515,0.435,0.95,229.5,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716270.5213177,,,,
2026-04-09T06:31:10.770563+00:00,XRP,UP,MEDIUM,1.3273,1.3267,0.000458,,0.53,0.1905,0.7205,229.9,1775630300.0,,,62907299774353110270932096935101754063356309167937017489939167753195018874687,1775630300.0,88073137320244644142828794411023711422837169343195166056067059069758220855228,1775716270.0811093,,,,
